IssuedYear,IssuedMonth,LoanAmt,Term,IntRate,Grade,SubGrade,EmpTitle,EmpLength,HomeStatus,AnnualInc,VerificationStatus,LoanStatus,Purpose,State,DTI,NoOfInqs,AppType,CreditHistory,FICO,DefaultStatus
2011,Sep,4000.0,36,17.58,D,D4,"Lipsitz & Ponterio, LLC",3,MORTGAGE,40000.0,Not Verified,Fully Paid,wedding,NY,8.82,2,INDIVIDUAL,8,662,Good-Loan
2011,Sep,1000.0,36,16.29,D,D1,Monongahela,10,MORTGAGE,32000.0,Not Verified,Fully Paid,debt_consolidation,PA,19.95,0,INDIVIDUAL,25,667,Good-Loan
2011,Sep,2000.0,36,7.9,A,A4,Sequel International,1,RENT,61000.0,Not Verified,Fully Paid,debt_consolidation,CT,13.22,0,INDIVIDUAL,9,722,Good-Loan
2011,Sep,2000.0,60,14.27,C,C2,Self employed Court Reporter,4,RENT,32004.0,Not Verified,Fully Paid,other,CA,19.31,0,INDIVIDUAL,11,682,Good-Loan
2011,Sep,3000.0,36,14.27,C,C2,"CCJM Engineers, Ltd.",10,RENT,56000.0,Verified,Fully Paid,medical,IL,20.1,1,INDIVIDUAL,28,677,Good-Loan
2011,Sep,5600.0,36,15.96,C,C5,Floor Productions llc,9,MORTGAGE,48000.0,Not Verified,Fully Paid,car,GA,11.8,2,INDIVIDUAL,24,672,Good-Loan
2011,Sep,2400.0,36,16.29,D,D1,Golden Empire Convalescent Hospital,6,RENT,24000.0,Not Verified,Fully Paid,debt_consolidation,CA,20.75,0,INDIVIDUAL,10,667,Good-Loan
2011,Sep,3000.0,36,7.51,A,A3,Fulton County Schools,9,MORTGAGE,60000.0,Verified,Fully Paid,vacation,GA,19.74,0,INDIVIDUAL,15,727,Good-Loan
2011,Sep,2800.0,36,14.65,C,C3,Unknown,5,RENT,86400.0,Not Verified,Fully Paid,major_purchase,GA,4.63,3,INDIVIDUAL,12,687,Good-Loan
2011,Sep,1500.0,36,12.69,B,B5,marines,10,RENT,39600.0,Verified,Fully Paid,other,NC,10.64,0,INDIVIDUAL,14,702,Good-Loan
2011,Sep,6000.0,36,9.91,B,B1,Dell,2,RENT,40000.0,Verified,Fully Paid,debt_consolidation,SC,13.83,0,INDIVIDUAL,5,712,Good-Loan
2011,Sep,3000.0,36,14.27,C,C2,State of California,10,RENT,115154.16,Verified,Fully Paid,other,CA,16.63,0,INDIVIDUAL,29,662,Good-Loan
2011,Sep,1000.0,36,8.9,A,A5,Unknown,0,RENT,12480.0,Not Verified,Fully Paid,debt_consolidation,CO,6.35,0,INDIVIDUAL,6,717,Good-Loan
2011,Sep,1000.0,36,6.03,A,A1,Great Northern Products,2,RENT,40000.0,Not Verified,Fully Paid,other,RI,25.17,0,INDIVIDUAL,17,752,Good-Loan
2011,Sep,4000.0,60,12.69,B,B5,CSAA,10,MORTGAGE,66996.0,Not Verified,Fully Paid,major_purchase,CA,14.81,1,INDIVIDUAL,14,727,Good-Loan
2011,Sep,2400.0,36,12.69,B,B5,Sage,6,RENT,60500.0,Verified,Fully Paid,debt_consolidation,AZ,22.04,3,INDIVIDUAL,13,682,Good-Loan
2011,Sep,6000.0,36,6.03,A,A1,office depot,4,MORTGAGE,80000.0,Verified,Fully Paid,home_improvement,FL,9.03,0,INDIVIDUAL,26,777,Good-Loan
2011,Sep,3950.0,36,6.03,A,A1,"Paradigm Works, Inc.",7,MORTGAGE,109000.0,Verified,Fully Paid,renewable_energy,MA,2.73,0,INDIVIDUAL,11,777,Good-Loan
2011,Sep,1800.0,36,11.99,B,B5,NTS,2,RENT,19200.0,Not Verified,Fully Paid,debt_consolidation,CA,21.25,0,INDIVIDUAL,6,672,Good-Loan
2011,Sep,3000.0,36,10.65,B,B2,First Transit,1,RENT,21000.0,Verified,Fully Paid,other,CA,20.11,0,INDIVIDUAL,5,717,Good-Loan
2011,Sep,12000.0,36,14.65,C,C3,CSMD LLP,7,OWN,87500.0,Not Verified,Charged Off,debt_consolidation,CA,15.89,3,INDIVIDUAL,11,677,Defaulted-Loan
2011,Sep,2400.0,36,10.65,B,B2,Area Agency on Aging,10,MORTGAGE,31000.0,Verified,Charged Off,car,AR,20.59,0,INDIVIDUAL,16,702,Defaulted-Loan
2011,Sep,5000.0,36,9.91,B,B1,VCA Great Lakes Veterinary Specialists,4,RENT,30000.0,Not Verified,Charged Off,debt_consolidation,OH,21.16,0,INDIVIDUAL,17,697,Defaulted-Loan
2011,Sep,2500.0,36,8.9,A,A5,aqua condo,3,MORTGAGE,33600.0,Not Verified,Fully Paid,major_purchase,FL,14.64,0,INDIVIDUAL,8,717,Good-Loan
2011,Sep,9000.0,36,16.77,D,D2,"Pencor Services, Inc",10,RENT,56000.0,Not Verified,Fully Paid,debt_consolidation,PA,21.69,0,INDIVIDUAL,14,662,Good-Loan
2011,Sep,2500.0,36,11.71,B,B3,Accenture,7,MORTGAGE,68000.0,Verified,Fully Paid,home_improvement,DE,17.65,2,INDIVIDUAL,19,697,Good-Loan
2011,Sep,7000.0,36,16.29,D,D1,Calpine,10,MORTGAGE,80000.0,Not Verified,Fully Paid,debt_consolidation,OK,10.93,3,INDIVIDUAL,19,667,Good-Loan
2011,Sep,3625.0,36,6.03,A,A1,Lucile Packard Children's Hospital,3,RENT,65000.0,Not Verified,Fully Paid,debt_consolidation,CA,14.18,0,INDIVIDUAL,17,772,Good-Loan
2011,Sep,1000.0,36,13.49,C,C1,tyson foods inc.,1,RENT,18000.0,Verified,Charged Off,medical,AR,17.6,1,INDIVIDUAL,11,677,Defaulted-Loan
2011,Sep,6000.0,36,13.49,C,C1,EI duPont de Nemours,10,MORTGAGE,85000.0,Verified,Charged Off,debt_consolidation,DE,12.3,1,INDIVIDUAL,30,682,Defaulted-Loan
2011,Sep,7200.0,60,12.42,B,B4,Homeland Secure IT,2,MORTGAGE,36000.0,Verified,Fully Paid,car,SC,12.53,1,INDIVIDUAL,24,752,Good-Loan
2011,Sep,6000.0,36,13.49,C,C1,raw hide,1,RENT,30000.0,Not Verified,Fully Paid,other,KS,9.68,3,INDIVIDUAL,5,677,Good-Loan
2011,Sep,2500.0,36,16.29,D,D1,Palace Station Casino,5,RENT,45300.0,Not Verified,Fully Paid,debt_consolidation,NV,18.01,0,INDIVIDUAL,16,662,Good-Loan
2011,Sep,4400.0,36,12.42,B,B4,Sears,5,RENT,24000.0,Verified,Fully Paid,small_business,CA,19.0,3,INDIVIDUAL,4,717,Good-Loan
2011,Sep,6000.0,36,12.69,B,B5,Majestic Systems,3,RENT,80000.0,Verified,Fully Paid,major_purchase,NJ,0.15,0,INDIVIDUAL,4,752,Good-Loan
2011,Sep,2400.0,36,16.77,D,D2,Army,3,RENT,32400.0,Verified,Fully Paid,other,WA,17.0,1,INDIVIDUAL,5,692,Good-Loan
2011,Sep,4800.0,36,8.9,A,A5,jcpenney Corporation,7,RENT,118000.0,Verified,Fully Paid,wedding,TX,4.15,0,INDIVIDUAL,12,707,Good-Loan
2011,Sep,4500.0,36,13.49,C,C1,SGI,3,OWN,55000.0,Not Verified,Charged Off,debt_consolidation,CT,21.4,0,INDIVIDUAL,10,662,Defaulted-Loan
2011,Sep,2400.0,36,10.65,B,B2,Madison Square Garden,4,RENT,70000.0,Not Verified,Fully Paid,debt_consolidation,NY,19.15,3,INDIVIDUAL,8,702,Good-Loan
2011,Sep,1950.0,36,12.42,B,B4,rac mechanical,6,RENT,90000.0,Verified,Fully Paid,debt_consolidation,NY,8.77,1,INDIVIDUAL,9,712,Good-Loan
2011,Sep,2900.0,36,9.91,B,B1,Alpine Lanes,1,RENT,31200.0,Verified,Fully Paid,credit_card,WI,13.58,0,INDIVIDUAL,8,702,Good-Loan
2011,Sep,6000.0,36,9.91,B,B1,Barnes & Noble,5,MORTGAGE,40058.0,Verified,Fully Paid,debt_consolidation,LA,0.75,1,INDIVIDUAL,12,817,Good-Loan
2011,Sep,2450.0,36,7.9,A,A4,stop and shop,1,RENT,24000.0,Verified,Fully Paid,credit_card,NJ,19.2,0,INDIVIDUAL,10,752,Good-Loan
2011,Sep,12000.0,60,14.27,C,C2,Merrill Lynch,10,MORTGAGE,42000.0,Verified,Charged Off,debt_consolidation,MI,11.89,0,INDIVIDUAL,11,697,Defaulted-Loan
2011,Sep,8850.0,36,12.69,B,B5,OHSU,1,RENT,30000.0,Verified,Fully Paid,debt_consolidation,OR,23.2,0,INDIVIDUAL,7,692,Good-Loan
2011,Sep,5600.0,36,11.71,B,B3,Bouchard Insurance,8,MORTGAGE,39000.0,Not Verified,Charged Off,debt_consolidation,FL,19.54,2,INDIVIDUAL,8,692,Defaulted-Loan
2011,Sep,4800.0,36,15.96,C,C5,Diocese of Long Island,8,RENT,50000.0,Verified,Fully Paid,car,NY,9.43,1,INDIVIDUAL,7,662,Good-Loan
2011,Sep,6075.0,36,6.03,A,A1,Husqvarna Outdoor Product,5,MORTGAGE,66300.0,Not Verified,Fully Paid,major_purchase,SC,12.16,0,INDIVIDUAL,11,762,Good-Loan
2011,Sep,9500.0,36,16.77,D,D2,Oneida County Health Dept,2,MORTGAGE,46000.0,Verified,Fully Paid,credit_card,WI,22.36,0,INDIVIDUAL,12,677,Good-Loan
2011,Sep,4200.0,36,6.62,A,A2,Alcatel-lucent,10,MORTGAGE,108000.0,Verified,Fully Paid,other,TX,15.84,0,INDIVIDUAL,23,737,Good-Loan
2011,Sep,6000.0,36,16.29,D,D1,China Grill Management,2,RENT,26400.0,Not Verified,Fully Paid,small_business,NY,9.0,0,INDIVIDUAL,4,677,Good-Loan
2011,Sep,6300.0,36,7.51,A,A3,Baptist Health,10,RENT,54503.0,Verified,Fully Paid,debt_consolidation,FL,18.93,0,INDIVIDUAL,11,732,Good-Loan
