IssuedYear,IssuedMonth,LoanAmt,Term,IntRate,Grade,SubGrade,EmpTitle,EmpLength,HomeStatus,AnnualInc,VerificationStatus,LoanStatus,Purpose,State,DTI,NoOfInqs,AppType,CreditHistory,FICO,DefaultStatus
2007,Dec,20000.0,36,11.22,C,C4,US Air Force,10,RENT,38556.0,Not Verified,Fully Paid,debt_consolidation,NM,14.04,3,INDIVIDUAL,4,702,Good-Loan
2007,Dec,7500.0,36,10.59,C,C2,SNHU,1,RENT,39975.0,Not Verified,Fully Paid,credit_card,NH,12.1,3,INDIVIDUAL,11,687,Good-Loan
2007,Dec,2000.0,36,7.75,A,A3,Pamlico Home Builders and Supplies,10,RENT,24000.0,Not Verified,Charged Off,moving,NC,2.4,1,INDIVIDUAL,6,742,Defaulted-Loan
2007,Dec,2800.0,36,7.43,A,A2,CSA International,1,RENT,29376.0,Not Verified,Fully Paid,moving,FL,3.96,1,INDIVIDUAL,10,767,Good-Loan
2007,Dec,8000.0,36,8.07,A,A4,Unknown,3,RENT,54000.0,Not Verified,Fully Paid,credit_card,IL,10.44,1,INDIVIDUAL,9,767,Good-Loan
2007,Dec,25000.0,36,14.7,E,E5,"Sundance Technology, Inc",1,RENT,87000.0,Not Verified,Charged Off,small_business,CA,5.79,2,INDIVIDUAL,13,677,Defaulted-Loan
2007,Dec,10000.0,36,9.64,B,B4,Ink,1,RENT,67000.0,Not Verified,Fully Paid,debt_consolidation,CA,3.6,0,INDIVIDUAL,7,712,Good-Loan
2007,Dec,20000.0,36,14.38,E,E4,CERTPOINT Systems,6,RENT,83000.0,Not Verified,Fully Paid,credit_card,NY,16.05,0,INDIVIDUAL,6,667,Good-Loan
2007,Dec,9000.0,36,12.49,D,D3,AXA-Equitable,3,RENT,60000.0,Not Verified,Charged Off,debt_consolidation,NJ,4.64,0,INDIVIDUAL,6,662,Defaulted-Loan
2007,Dec,12000.0,36,9.01,B,B2,Bank of America Corp.,6,MORTGAGE,100671.39,Not Verified,Fully Paid,credit_card,IL,6.64,0,INDIVIDUAL,28,722,Good-Loan
2007,Dec,1000.0,36,7.12,A,A1,Unknown,1,MORTGAGE,120000.0,Not Verified,Fully Paid,other,CA,0.65,1,INDIVIDUAL,10,792,Good-Loan
2007,Dec,22350.0,36,14.07,E,E3,Aufrichtig & Aufrichtig,1,OWN,135000.0,Not Verified,Charged Off,home_improvement,NY,3.66,2,INDIVIDUAL,15,672,Defaulted-Loan
2007,Dec,6000.0,36,9.64,B,B4,National Institutes of Health (NIH),1,RENT,18000.0,Not Verified,Fully Paid,debt_consolidation,MD,2.87,1,INDIVIDUAL,3,697,Good-Loan
2007,Dec,1000.0,36,9.64,B,B4,RPS Dining Service,1,RENT,5000.0,Not Verified,Fully Paid,debt_consolidation,IN,18.0,2,INDIVIDUAL,3,702,Good-Loan
2007,Dec,10000.0,36,9.33,B,B3,Panera LLC,1,MORTGAGE,36500.0,Not Verified,Charged Off,moving,FL,19.46,2,INDIVIDUAL,12,727,Defaulted-Loan
2007,Dec,25000.0,36,9.33,B,B3,Amadeus Home Music School,1,RENT,100000.0,Not Verified,Charged Off,small_business,NY,1.57,5,INDIVIDUAL,17,762,Defaulted-Loan
2007,Dec,5800.0,36,7.43,A,A2,American General Financial Services,1,RENT,41300.0,Not Verified,Fully Paid,home_improvement,VA,2.32,0,INDIVIDUAL,7,772,Good-Loan
2007,Dec,15450.0,36,10.91,C,C3,Cyber resource group inc,3,RENT,111000.0,Not Verified,Fully Paid,credit_card,CT,10.86,0,INDIVIDUAL,9,687,Good-Loan
2007,Dec,25000.0,36,9.64,B,B4,Indiana University Radio/TV Services,2,RENT,48000.0,Not Verified,Fully Paid,debt_consolidation,IN,9.78,4,INDIVIDUAL,7,742,Good-Loan
2007,Dec,8800.0,36,9.33,B,B3,Capital One,1,OWN,25000.0,Not Verified,Fully Paid,debt_consolidation,NJ,0.0,0,INDIVIDUAL,9,712,Good-Loan
2007,Dec,4000.0,36,11.54,C,C5,SIEMENS BUILDING TECHNOLOGIES,1,RENT,50952.0,Not Verified,Fully Paid,other,FL,9.14,0,INDIVIDUAL,10,667,Good-Loan
2007,Dec,21000.0,36,9.96,B,B5,City of East Point,2,MORTGAGE,54099.0,Not Verified,Fully Paid,debt_consolidation,GA,3.77,0,INDIVIDUAL,16,722,Good-Loan
2007,Dec,5000.0,36,12.8,D,D4,Wegmans Food Markets,6,RENT,25480.0,Not Verified,Fully Paid,debt_consolidation,NY,18.65,0,INDIVIDUAL,3,662,Good-Loan
2007,Dec,12000.0,36,13.12,D,D5,College Board,1,RENT,105000.0,Not Verified,Fully Paid,wedding,NY,18.25,2,INDIVIDUAL,11,667,Good-Loan
2007,Dec,18000.0,36,9.33,B,B3,E-Commerce Exchange,1,RENT,60000.0,Not Verified,Fully Paid,educational,NY,9.96,1,INDIVIDUAL,7,732,Good-Loan
2007,Dec,22550.0,36,15.96,F,F4,Polygon Company,4,MORTGAGE,34992.0,Not Verified,Fully Paid,debt_consolidation,IN,20.82,3,INDIVIDUAL,18,667,Good-Loan
2007,Dec,25000.0,36,10.91,C,C3,CFI Inc,10,MORTGAGE,73000.0,Not Verified,Charged Off,debt_consolidation,FL,22.13,1,INDIVIDUAL,27,737,Defaulted-Loan
2007,Dec,24625.0,36,14.07,E,E3,ANS Marketing LLC,8,MORTGAGE,120000.0,Not Verified,Fully Paid,credit_card,NY,12.81,0,INDIVIDUAL,14,677,Good-Loan
2007,Dec,3500.0,36,10.28,C,C1,Natherson &amp; Company,1,MORTGAGE,48000.0,Not Verified,Fully Paid,other,FL,17.65,2,INDIVIDUAL,5,687,Good-Loan
2007,Dec,4000.0,36,7.75,A,A3,Boca Bay,2,RENT,24000.0,Not Verified,Fully Paid,other,NC,6.0,0,INDIVIDUAL,7,752,Good-Loan
2007,Dec,25000.0,36,12.49,D,D3,Bank of America Corp.,10,MORTGAGE,78862.0,Not Verified,Fully Paid,small_business,NY,7.99,0,INDIVIDUAL,13,692,Good-Loan
2007,Dec,9325.0,36,10.91,C,C3,US Army,10,RENT,70522.26,Not Verified,Fully Paid,debt_consolidation,VA,18.96,1,INDIVIDUAL,14,692,Good-Loan
2007,Dec,7000.0,36,11.86,D,D1,Sysco Food Corporation of Metro NY LLC,4,RENT,50400.0,Not Verified,Fully Paid,debt_consolidation,NJ,17.02,3,INDIVIDUAL,12,672,Good-Loan
2007,Dec,12000.0,36,12.17,D,D2,jb&p plumbing,1,RENT,24000.0,Not Verified,Fully Paid,debt_consolidation,FL,14.5,0,INDIVIDUAL,5,672,Good-Loan
2007,Dec,14400.0,36,12.8,D,D4,Walmart,1,RENT,36120.0,Not Verified,Charged Off,debt_consolidation,NE,8.47,2,INDIVIDUAL,7,662,Defaulted-Loan
2007,Dec,15000.0,36,9.64,B,B4,northern regoinal center for independant living,1,MORTGAGE,19500.0,Not Verified,Fully Paid,major_purchase,NY,21.23,0,INDIVIDUAL,16,772,Good-Loan
2007,Dec,17950.0,36,10.91,C,C3,University of Dreams,3,RENT,75000.0,Not Verified,Fully Paid,credit_card,WA,10.34,1,INDIVIDUAL,7,697,Good-Loan
2007,Dec,15000.0,36,8.38,A,A5,Newell Rubbermaid Co.,2,RENT,77000.0,Not Verified,Fully Paid,major_purchase,NC,7.96,0,INDIVIDUAL,16,772,Good-Loan
2007,Dec,25000.0,36,14.38,E,E4,Xanadu Jet Management,1,MORTGAGE,80000.0,Not Verified,Charged Off,small_business,CO,20.79,3,INDIVIDUAL,8,682,Defaulted-Loan
2007,Dec,16500.0,36,12.8,D,D4,Cleary Gottlieb Steen and Hamilton,1,RENT,62000.0,Not Verified,Fully Paid,debt_consolidation,NY,19.22,2,INDIVIDUAL,8,677,Good-Loan
2007,Dec,2975.0,36,9.96,B,B5,Corbin Creative Group,1,RENT,25000.0,Not Verified,Fully Paid,debt_consolidation,IN,14.16,0,INDIVIDUAL,5,692,Good-Loan
2007,Dec,3000.0,36,9.33,B,B3,MBI Inc.,4,RENT,36600.0,Not Verified,Fully Paid,other,ME,2.69,2,INDIVIDUAL,12,697,Good-Loan
2007,Dec,2800.0,36,12.17,D,D2,Brockport Central School District,7,MORTGAGE,45000.0,Not Verified,Charged Off,wedding,NY,19.19,1,INDIVIDUAL,12,692,Defaulted-Loan
2007,Dec,10000.0,36,12.8,D,D4,stoughton trucking,2,RENT,58800.0,Not Verified,Fully Paid,debt_consolidation,WI,7.51,3,INDIVIDUAL,11,662,Good-Loan
2007,Dec,7500.0,36,9.01,B,B2,Bright House Networks,1,RENT,19440.0,Not Verified,Fully Paid,other,FL,10.37,0,INDIVIDUAL,3,712,Good-Loan
2007,Dec,2400.0,36,13.75,E,E2,"NEC Laboratories America, Inc",7,RENT,47000.0,Not Verified,Fully Paid,other,NJ,24.08,1,INDIVIDUAL,7,667,Good-Loan
2007,Dec,20000.0,36,10.59,C,C2,Superior Bank,1,MORTGAGE,108000.0,Not Verified,Fully Paid,debt_consolidation,AL,11.96,0,INDIVIDUAL,13,707,Good-Loan
2007,Dec,4800.0,36,9.64,B,B4,MCG Business Solutons,6,MORTGAGE,60000.0,Not Verified,Fully Paid,home_improvement,AL,12.94,3,INDIVIDUAL,8,697,Good-Loan
2007,Dec,3200.0,36,10.28,C,C1,HERTZ EQUIPMENT RENTAL,10,RENT,75000.0,Not Verified,Fully Paid,credit_card,WA,9.7,0,INDIVIDUAL,35,682,Good-Loan
2007,Dec,9600.0,36,12.17,D,D2,The Ritz-Carlton,4,RENT,60000.0,Not Verified,Charged Off,debt_consolidation,CO,19.28,2,INDIVIDUAL,13,672,Defaulted-Loan
2007,Dec,5000.0,36,8.7,B,B1,Computer Discount of NJ,10,RENT,48000.0,Not Verified,Fully Paid,major_purchase,NJ,0.38,2,INDIVIDUAL,35,717,Good-Loan
2007,Dec,12000.0,36,10.28,C,C1,mountaincoders,2,MORTGAGE,97000.0,Not Verified,Fully Paid,home_improvement,UT,5.58,0,INDIVIDUAL,13,697,Good-Loan
2007,Dec,7000.0,36,7.43,A,A2,UPS Supply Chain Solutions,1,RENT,43000.0,Not Verified,Fully Paid,small_business,KY,1.65,0,INDIVIDUAL,7,777,Good-Loan
2007,Dec,20000.0,36,11.54,C,C5,Unknown,1,MORTGAGE,96000.0,Not Verified,Charged Off,small_business,NC,17.81,2,INDIVIDUAL,10,707,Defaulted-Loan
2007,Dec,9000.0,36,12.49,D,D3,SUNY Research Foundation,9,MORTGAGE,52000.0,Not Verified,Fully Paid,credit_card,NY,4.98,1,INDIVIDUAL,18,662,Good-Loan
2007,Dec,12000.0,36,10.59,C,C2,Great Southern Bank,1,MORTGAGE,30000.0,Not Verified,Fully Paid,debt_consolidation,MO,19.84,1,INDIVIDUAL,5,702,Good-Loan
2007,Dec,5000.0,36,8.7,B,B1,St Anne's Nursing Center,2,MORTGAGE,24000.0,Not Verified,Fully Paid,other,FL,6.15,0,INDIVIDUAL,3,722,Good-Loan
2007,Dec,16000.0,36,11.86,D,D1,Hunter Technical,1,OWN,86400.0,Not Verified,Charged Off,major_purchase,GA,15.1,0,INDIVIDUAL,10,682,Defaulted-Loan
2007,Dec,9000.0,36,9.96,B,B5,The New York Mets,8,RENT,38000.0,Not Verified,Fully Paid,wedding,NY,3.38,2,INDIVIDUAL,4,697,Good-Loan
2007,Dec,18500.0,36,10.91,C,C3,US Credit Corp.,3,RENT,36000.0,Not Verified,Fully Paid,small_business,WA,4.67,2,INDIVIDUAL,3,697,Good-Loan
2007,Dec,5400.0,36,9.33,B,B3,Warren Truck & Trailer,1,OWN,42000.0,Not Verified,Fully Paid,credit_card,AL,16.09,0,INDIVIDUAL,6,707,Good-Loan
2007,Dec,17000.0,36,8.7,B,B1,City of Atlanta,1,MORTGAGE,55900.0,Not Verified,Fully Paid,debt_consolidation,GA,11.51,2,INDIVIDUAL,17,747,Good-Loan
2007,Dec,18500.0,36,10.91,C,C3,liberty denim inc,2,MORTGAGE,52000.0,Not Verified,Fully Paid,credit_card,SC,17.56,0,INDIVIDUAL,22,707,Good-Loan
2007,Dec,25000.0,36,11.86,D,D1,Self Employed,2,RENT,52000.0,Not Verified,Fully Paid,small_business,AZ,9.74,0,INDIVIDUAL,13,712,Good-Loan
2007,Dec,3975.0,36,12.17,D,D2,volland electric,10,RENT,27000.0,Not Verified,Charged Off,debt_consolidation,NY,23.2,1,INDIVIDUAL,14,702,Defaulted-Loan
2007,Dec,18000.0,36,12.17,D,D2,Safeway Pharmacy,3,MORTGAGE,110244.0,Not Verified,Fully Paid,debt_consolidation,CO,18.3,1,INDIVIDUAL,12,682,Good-Loan
2007,Dec,11300.0,36,12.17,D,D2,nHarmony Inc,8,RENT,33600.0,Not Verified,Fully Paid,debt_consolidation,IN,23.96,1,INDIVIDUAL,8,712,Good-Loan
2007,Dec,10000.0,36,8.7,B,B1,Lowe's Distribution Center,3,RENT,24000.0,Not Verified,Fully Paid,debt_consolidation,WY,19.45,2,INDIVIDUAL,10,757,Good-Loan
2007,Dec,10000.0,36,9.96,B,B5,Fanntech,1,RENT,72500.0,Not Verified,Charged Off,other,FL,10.28,3,INDIVIDUAL,13,702,Defaulted-Loan
2007,Dec,15000.0,36,10.28,C,C1,Natrel Communications,1,RENT,50000.0,Not Verified,Fully Paid,debt_consolidation,NJ,11.88,0,INDIVIDUAL,19,702,Good-Loan
2007,Dec,4900.0,36,10.28,C,C1,Brockport CSD,10,RENT,44000.0,Not Verified,Charged Off,other,NY,15.3,1,INDIVIDUAL,12,692,Defaulted-Loan
