IssuedYear,IssuedMonth,LoanAmt,Term,IntRate,Grade,SubGrade,EmpTitle,EmpLength,HomeStatus,AnnualInc,VerificationStatus,LoanStatus,Purpose,State,DTI,NoOfInqs,AppType,CreditHistory,FICO,DefaultStatus
2012,Jun,2500.0,36,14.65,C,C2,value concepts inc,10,MORTGAGE,53000.0,Verified,Fully Paid,home_improvement,GA,17.0,0,INDIVIDUAL,25,662,Good-Loan
2012,Jun,3000.0,36,7.9,A,A4,Washoe County School District,10,MORTGAGE,45600.0,Not Verified,Fully Paid,car,NV,8.21,0,INDIVIDUAL,14,732,Good-Loan
2012,Jun,5600.0,36,19.22,D,D5,OpenText,6,RENT,76320.0,Verified,Fully Paid,debt_consolidation,FL,17.3,0,INDIVIDUAL,4,662,Good-Loan
2012,Jun,2800.0,36,7.62,A,A3,The Dawson Academy,7,MORTGAGE,65000.0,Not Verified,Fully Paid,major_purchase,NY,5.32,0,INDIVIDUAL,20,817,Good-Loan
2012,Jun,1925.0,36,10.74,B,B2,PPT,1,OWN,20700.0,Not Verified,Fully Paid,home_improvement,AZ,4.23,2,INDIVIDUAL,10,702,Good-Loan
2012,Jun,2000.0,36,10.74,B,B2,Fiserv,8,RENT,75000.0,Not Verified,Charged Off,moving,CT,13.38,0,INDIVIDUAL,13,692,Defaulted-Loan
2012,Jun,15000.0,36,19.22,D,D5,CHKD,1,RENT,135000.0,Not Verified,Fully Paid,credit_card,NC,11.21,0,INDIVIDUAL,18,662,Good-Loan
2012,Jun,1400.0,36,9.76,B,B1,bank of america,2,MORTGAGE,56200.0,Not Verified,Fully Paid,vacation,NV,27.14,0,INDIVIDUAL,16,732,Good-Loan
2012,Jun,2400.0,36,10.74,B,B2,"James Slaman, DDS",6,RENT,36500.0,Not Verified,Fully Paid,credit_card,NM,21.11,0,INDIVIDUAL,14,687,Good-Loan
2012,Jun,2000.0,36,13.67,B,B5,Dekalb Farmers market,5,RENT,28000.0,Verified,Fully Paid,small_business,GA,20.4,3,INDIVIDUAL,5,682,Good-Loan
2012,Jun,1600.0,36,6.03,A,A1,Sonoma Academy,4,MORTGAGE,89000.0,Verified,Fully Paid,other,CA,2.52,0,INDIVIDUAL,10,772,Good-Loan
2012,Jun,2000.0,36,14.65,C,C2,Department of Defense,5,MORTGAGE,50000.0,Not Verified,Fully Paid,home_improvement,VA,24.84,1,INDIVIDUAL,17,692,Good-Loan
2012,Jun,4000.0,36,16.29,C,C5,Army Audit Agency,5,RENT,79000.0,Verified,Fully Paid,debt_consolidation,VA,15.07,1,INDIVIDUAL,11,662,Good-Loan
2012,Jun,3600.0,36,13.67,B,B5,Ashford University,1,RENT,41000.0,Not Verified,Fully Paid,debt_consolidation,CA,9.86,3,INDIVIDUAL,4,747,Good-Loan
2012,Jun,1500.0,36,12.12,B,B3,Insperity,9,RENT,51947.0,Verified,Fully Paid,other,TX,22.98,3,INDIVIDUAL,14,697,Good-Loan
2012,Jun,2000.0,36,13.99,C,C1,Unknown,0,MORTGAGE,45000.0,Not Verified,Fully Paid,moving,CO,21.92,3,INDIVIDUAL,17,677,Good-Loan
