IssuedYear,IssuedMonth,LoanAmt,Term,IntRate,Grade,SubGrade,EmpTitle,EmpLength,HomeStatus,AnnualInc,VerificationStatus,LoanStatus,Purpose,State,DTI,NoOfInqs,AppType,CreditHistory,FICO,DefaultStatus
2013,Mar,5000.0,36,19.05,D,D4,Bradshaw International,2,RENT,67000.0,Not Verified,Fully Paid,debt_consolidation,OR,3.21,0,INDIVIDUAL,17,672,Good-Loan
2013,Mar,7200.0,36,17.27,C,C5,EBR City Parish Government,8,MORTGAGE,37500.0,Not Verified,Charged Off,credit_card,LA,25.5,1,INDIVIDUAL,8,662,Defaulted-Loan
2013,Mar,22550.0,60,16.29,C,C4,Travelers insurance co,10,MORTGAGE,78000.0,Verified,Fully Paid,debt_consolidation,CT,21.93,0,INDIVIDUAL,25,702,Good-Loan
2013,Mar,9900.0,60,17.27,C,C5,Coach Inc,1,RENT,47000.0,Not Verified,Fully Paid,debt_consolidation,WV,21.29,1,INDIVIDUAL,8,712,Good-Loan
2013,Mar,3000.0,36,21.49,E,E3,Community hospital,6,RENT,79000.0,Not Verified,Fully Paid,major_purchase,WI,6.82,2,INDIVIDUAL,13,702,Good-Loan
2013,Mar,14400.0,36,15.31,C,C2,"Phoenix Air Group, Inc.",10,RENT,50000.0,Verified,Charged Off,debt_consolidation,GA,7.56,0,INDIVIDUAL,8,682,Defaulted-Loan
2013,Mar,13000.0,36,14.33,C,C1,Honeywell,6,MORTGAGE,101500.0,Verified,Fully Paid,debt_consolidation,AZ,4.73,0,INDIVIDUAL,25,662,Good-Loan
2013,Mar,6375.0,36,14.33,C,C1,state of Arkansas,1,MORTGAGE,43000.0,Not Verified,Fully Paid,debt_consolidation,AR,23.25,1,INDIVIDUAL,16,702,Good-Loan
2013,Mar,7000.0,36,16.29,C,C4,Wolverine Serives,1,RENT,135000.0,Not Verified,Fully Paid,debt_consolidation,VA,20.52,1,INDIVIDUAL,16,662,Good-Loan
2013,Mar,5500.0,36,15.8,C,C3,Teco People's Gas,2,OWN,27000.0,Not Verified,Fully Paid,debt_consolidation,FL,10.49,0,INDIVIDUAL,7,707,Good-Loan
2013,Mar,30000.0,36,15.31,C,C2,UNITED STATES ARMY,10,RENT,90000.0,Verified,Fully Paid,debt_consolidation,VA,27.08,2,INDIVIDUAL,16,677,Good-Loan
2013,Mar,6400.0,36,12.12,B,B3,Applied Materials ,4,RENT,85000.0,Not Verified,Fully Paid,debt_consolidation,CA,20.2,1,INDIVIDUAL,8,682,Good-Loan
2013,Mar,12000.0,36,15.31,C,C2,HEALTHSOUTH RIOSA,4,RENT,40000.0,Not Verified,Charged Off,debt_consolidation,TX,13.68,0,INDIVIDUAL,15,687,Defaulted-Loan
2013,Mar,10000.0,36,14.33,C,C1,Copper Valley Electric Association,3,RENT,32640.0,Verified,Fully Paid,debt_consolidation,AK,20.92,0,INDIVIDUAL,19,707,Good-Loan
2013,Mar,12000.0,36,17.27,C,C5,Carolina Center for Cosmetic and Restora,7,MORTGAGE,35000.0,Not Verified,Fully Paid,debt_consolidation,SC,9.09,2,INDIVIDUAL,8,667,Good-Loan
2013,Mar,9600.0,36,15.8,C,C3,Packaging Services,3,RENT,32000.0,Not Verified,Fully Paid,debt_consolidation,LA,16.05,0,INDIVIDUAL,10,672,Good-Loan
2013,Mar,3600.0,36,15.31,C,C2,MIDTOWN STAGE CORPORATION,3,RENT,62400.0,Verified,Charged Off,credit_card,NY,17.78,0,INDIVIDUAL,11,682,Defaulted-Loan
2013,Mar,4000.0,36,14.33,C,C1,Lavezzi,1,RENT,60000.0,Not Verified,Fully Paid,debt_consolidation,IL,27.68,0,INDIVIDUAL,7,692,Good-Loan
2013,Mar,15000.0,36,14.33,C,C1,Sara Lee,3,MORTGAGE,65000.0,Not Verified,Fully Paid,home_improvement,CA,10.25,2,INDIVIDUAL,14,702,Good-Loan
2013,Mar,10000.0,36,15.31,C,C2,Anne Arundel County Public Schools,9,RENT,101000.0,Not Verified,Fully Paid,debt_consolidation,MD,23.38,3,INDIVIDUAL,27,702,Good-Loan
2013,Mar,5000.0,36,15.31,C,C2,NYS-OCFS,1,RENT,57000.0,Not Verified,Fully Paid,debt_consolidation,NY,13.6,0,INDIVIDUAL,19,717,Good-Loan
2013,Mar,8000.0,36,18.49,D,D2,Bank of America,2,MORTGAGE,40000.0,Not Verified,Fully Paid,debt_consolidation,FL,9.84,0,INDIVIDUAL,7,662,Good-Loan
2013,Mar,5000.0,36,18.75,D,D3,NYC Department of Education,7,RENT,35000.0,Not Verified,Fully Paid,debt_consolidation,NY,10.05,1,INDIVIDUAL,9,672,Good-Loan
2013,Mar,20000.0,36,14.33,C,C1,Corner Bakery Cafe,2,RENT,52000.0,Verified,Fully Paid,debt_consolidation,CA,30.74,0,INDIVIDUAL,15,692,Good-Loan
2013,Mar,9750.0,36,14.33,C,C1,heritage health,9,MORTGAGE,30000.0,Not Verified,Fully Paid,debt_consolidation,IL,27.64,0,INDIVIDUAL,7,687,Good-Loan
2013,Mar,5500.0,36,17.77,D,D1,Weathertrol maint.,6,MORTGAGE,30000.0,Not Verified,Fully Paid,home_improvement,FL,11.4,0,INDIVIDUAL,7,692,Good-Loan
2013,Mar,11225.0,36,17.27,C,C5,Optometric Extension Program Foundation,10,RENT,42000.0,Not Verified,Charged Off,credit_card,CA,26.07,1,INDIVIDUAL,18,687,Defaulted-Loan
2013,Mar,5000.0,36,14.33,C,C1,JPMorganChase,3,RENT,40000.0,Not Verified,Fully Paid,credit_card,OH,12.96,0,INDIVIDUAL,13,697,Good-Loan
2013,Mar,4000.0,36,19.72,D,D5,"Marlin Engineering, Inc",5,MORTGAGE,53560.0,Not Verified,Fully Paid,debt_consolidation,FL,9.86,2,INDIVIDUAL,7,662,Good-Loan
2013,Mar,8000.0,36,16.29,C,C4,Ralphs Grocery store,6,RENT,34200.0,Not Verified,Charged Off,credit_card,CA,11.93,0,INDIVIDUAL,9,677,Defaulted-Loan
2013,Mar,19750.0,60,14.33,C,C1,Citigroup,8,MORTGAGE,89190.0,Verified,Current,credit_card,NY,16.48,2,INDIVIDUAL,16,687,Good-Loan
2013,Mar,13000.0,36,15.8,C,C3,ATI Ladish Machining,1,RENT,48000.0,Not Verified,Charged Off,debt_consolidation,MA,28.23,0,INDIVIDUAL,10,667,Defaulted-Loan
2013,Mar,9750.0,36,17.77,D,D1,MORRIS PARK NURSING HOME,4,RENT,30000.0,Not Verified,Fully Paid,major_purchase,NY,12.62,0,INDIVIDUAL,5,662,Good-Loan
2013,Mar,18000.0,60,11.14,B,B2,City of Philadelphia,10,OWN,73000.0,Not Verified,Fully Paid,debt_consolidation,PA,5.06,0,INDIVIDUAL,31,792,Good-Loan
2013,Mar,3600.0,36,14.33,C,C1,Tata Consultancy Services,2,RENT,54600.0,Not Verified,Charged Off,credit_card,OH,11.1,0,INDIVIDUAL,4,702,Defaulted-Loan
2013,Mar,9600.0,36,14.33,C,C1,Ups,9,MORTGAGE,78000.0,Verified,Fully Paid,car,FL,9.25,1,INDIVIDUAL,14,677,Good-Loan
2013,Mar,19500.0,60,16.29,C,C4,Cedars-Sinai Medical Center,7,RENT,80000.0,Verified,Fully Paid,debt_consolidation,CA,12.61,1,INDIVIDUAL,6,677,Good-Loan
2013,Mar,30000.0,60,17.27,C,C5,Eastman Kodak,10,MORTGAGE,100000.0,Verified,Fully Paid,debt_consolidation,TX,22.57,1,INDIVIDUAL,14,717,Good-Loan
2013,Mar,6000.0,36,19.05,D,D4,agnesian healthcare,6,MORTGAGE,55000.0,Not Verified,Fully Paid,home_improvement,WI,18.41,3,INDIVIDUAL,11,687,Good-Loan
2013,Mar,6025.0,36,14.33,C,C1,L-3 Communications,3,MORTGAGE,42000.0,Verified,Fully Paid,credit_card,UT,26.2,0,INDIVIDUAL,9,677,Good-Loan
2013,Mar,4500.0,36,17.27,C,C5,St. Joan of Arc Catholic Church,2,RENT,59160.0,Not Verified,Fully Paid,debt_consolidation,IN,16.43,1,INDIVIDUAL,23,692,Good-Loan
2013,Mar,16000.0,36,18.49,D,D2,Old Dominion,6,RENT,80000.0,Not Verified,Charged Off,debt_consolidation,NJ,24.62,0,INDIVIDUAL,13,672,Defaulted-Loan
2013,Mar,5000.0,36,18.49,D,D2,Friedkin Inc,1,MORTGAGE,138000.0,Verified,Fully Paid,other,TX,24.52,4,INDIVIDUAL,19,707,Good-Loan
2013,Mar,12000.0,60,17.77,D,D1,Serene Hair Studio & Spa,5,RENT,65000.0,Verified,Fully Paid,debt_consolidation,PA,18.59,1,INDIVIDUAL,10,682,Good-Loan
2013,Mar,9500.0,36,14.33,C,C1,Belk Department Store,10,MORTGAGE,37585.0,Verified,Fully Paid,debt_consolidation,TN,34.76,0,INDIVIDUAL,30,682,Good-Loan
2013,Mar,12575.0,36,14.33,C,C1,Johnstone Supply,9,MORTGAGE,80000.0,Verified,Charged Off,debt_consolidation,IN,24.56,0,INDIVIDUAL,14,662,Defaulted-Loan
2013,Mar,12325.0,36,14.33,C,C1,Traverse City Area Public Schools - HR,3,MORTGAGE,45688.0,Not Verified,Fully Paid,credit_card,MI,29.39,1,INDIVIDUAL,12,672,Good-Loan
2013,Mar,28000.0,60,15.31,C,C2,Johnson & Johnson,10,MORTGAGE,91000.0,Verified,Fully Paid,debt_consolidation,NJ,20.12,0,INDIVIDUAL,16,712,Good-Loan
2013,Mar,4000.0,36,18.75,D,D3,Mcccd,3,RENT,36000.0,Not Verified,Fully Paid,other,VA,6.37,0,INDIVIDUAL,9,757,Good-Loan
2013,Mar,5400.0,36,16.29,C,C4,Price Chopper,10,MORTGAGE,57782.0,Not Verified,Fully Paid,debt_consolidation,NY,9.55,1,INDIVIDUAL,13,687,Good-Loan
2013,Mar,12000.0,36,15.31,C,C2,Gulfstream Aerospace Corporation,3,RENT,60000.0,Not Verified,Fully Paid,debt_consolidation,GA,18.58,1,INDIVIDUAL,7,687,Good-Loan
2013,Mar,24000.0,60,15.8,C,C3,USAF,10,RENT,86000.0,Verified,Charged Off,debt_consolidation,CA,20.43,0,INDIVIDUAL,18,677,Defaulted-Loan
2013,Mar,9600.0,36,16.29,C,C4,Raytheon,10,RENT,75000.0,Not Verified,Fully Paid,debt_consolidation,CA,14.82,0,INDIVIDUAL,10,662,Good-Loan
2013,Mar,5000.0,36,21.0,E,E2,Pros-Bolsa Tickets Inc,2,OWN,25000.0,Not Verified,Fully Paid,home_improvement,CA,7.3,2,INDIVIDUAL,17,687,Good-Loan
2013,Mar,7000.0,36,16.29,C,C4,Reimbursement Concepts,1,MORTGAGE,36000.0,Verified,Charged Off,debt_consolidation,AZ,23.03,2,INDIVIDUAL,15,672,Defaulted-Loan
2013,Mar,25950.0,36,16.29,C,C4,Unknown,0,MORTGAGE,59066.0,Verified,Charged Off,credit_card,GA,30.88,1,INDIVIDUAL,14,682,Defaulted-Loan
2013,Mar,4000.0,36,18.75,D,D3,RAIN HOME CARE,4,RENT,39000.0,Not Verified,Fully Paid,car,NY,11.35,1,INDIVIDUAL,7,662,Good-Loan
2013,Mar,2300.0,36,18.49,D,D2,Cobb County Sheriff's Office,4,MORTGAGE,103000.0,Verified,Fully Paid,major_purchase,GA,10.33,3,INDIVIDUAL,7,662,Good-Loan
2013,Mar,8000.0,36,15.31,C,C2,"Sato America, Inc",8,MORTGAGE,102200.0,Not Verified,Fully Paid,credit_card,TN,25.75,2,INDIVIDUAL,13,667,Good-Loan
2013,Mar,18000.0,60,15.8,C,C3,TEKsystems,5,RENT,95000.0,Verified,Current,credit_card,WA,12.69,0,INDIVIDUAL,7,682,Good-Loan
2013,Mar,18200.0,60,11.14,B,B2,Rutherford County Schools,7,MORTGAGE,53000.0,Verified,Current,home_improvement,TN,0.57,1,INDIVIDUAL,18,792,Good-Loan
2013,Mar,12000.0,36,6.62,A,A2,Rocky Mountain Cartridge World,8,MORTGAGE,80000.0,Not Verified,Fully Paid,home_improvement,CO,9.62,1,INDIVIDUAL,41,787,Good-Loan
