IssuedYear,IssuedMonth,LoanAmt,Term,IntRate,Grade,SubGrade,EmpTitle,EmpLength,HomeStatus,AnnualInc,VerificationStatus,LoanStatus,Purpose,State,DTI,NoOfInqs,AppType,CreditHistory,FICO,DefaultStatus
2007,Sep,10000.0,36,10.28,C,C1,"EYOND, Inc.",3,RENT,120000.0,Not Verified,Fully Paid,debt_consolidation,NC,14.4,1,INDIVIDUAL,13,722,Good-Loan
2007,Sep,7000.0,36,12.49,D,D3,The Grove,1,RENT,23000.0,Not Verified,Fully Paid,other,NM,5.01,3,INDIVIDUAL,3,662,Good-Loan
2007,Sep,6500.0,36,10.28,C,C1,Cartus,1,OWN,45000.0,Not Verified,Fully Paid,debt_consolidation,NY,5.87,0,INDIVIDUAL,5,692,Good-Loan
2007,Sep,8000.0,36,12.17,D,D2,Equality Florida,9,MORTGAGE,70000.0,Not Verified,Charged Off,credit_card,FL,10.2,0,INDIVIDUAL,10,672,Defaulted-Loan
2007,Sep,17000.0,36,9.33,B,B3,NYCPD,10,RENT,75000.0,Not Verified,Fully Paid,debt_consolidation,NY,9.55,1,INDIVIDUAL,15,762,Good-Loan
2007,Sep,2125.0,36,15.01,F,F1,Unknown,1,MORTGAGE,96000.0,Not Verified,Charged Off,small_business,NC,16.89,0,INDIVIDUAL,11,702,Defaulted-Loan
2007,Sep,2850.0,36,11.86,D,D1,Unknown,3,RENT,45000.0,Not Verified,Fully Paid,other,NY,2.8,0,INDIVIDUAL,15,667,Good-Loan
2007,Sep,2000.0,36,7.12,A,A1,U.S. Government,10,MORTGAGE,118000.0,Not Verified,Fully Paid,debt_consolidation,MA,0.43,0,INDIVIDUAL,16,772,Good-Loan
2007,Sep,7500.0,36,9.33,B,B3,"Suniland Associates, LTD.",6,MORTGAGE,93000.0,Not Verified,Fully Paid,home_improvement,FL,9.66,3,INDIVIDUAL,12,792,Good-Loan
2007,Sep,10000.0,36,8.07,A,A4,Tideway Systems,1,MORTGAGE,173000.0,Not Verified,Fully Paid,car,WI,0.72,3,INDIVIDUAL,22,787,Good-Loan
2007,Sep,10000.0,36,11.54,C,C5,Affinity Marketing Group,9,MORTGAGE,225000.0,Not Verified,Fully Paid,debt_consolidation,MA,20.0,2,INDIVIDUAL,28,727,Good-Loan
2007,Sep,5000.0,36,7.75,A,A3,Fidelity Information Services,1,RENT,45000.0,Not Verified,Fully Paid,debt_consolidation,OH,5.0,2,INDIVIDUAL,6,762,Good-Loan
2007,Sep,9500.0,36,8.07,A,A4,Holland & Knight,2,OWN,63000.0,Not Verified,Fully Paid,other,MA,3.49,1,INDIVIDUAL,16,792,Good-Loan
2007,Sep,6625.0,36,11.22,C,C4,Digiprotech Learning Systems,2,MORTGAGE,88000.0,Not Verified,Fully Paid,credit_card,VA,18.0,2,INDIVIDUAL,10,702,Good-Loan
2007,Sep,12125.0,36,8.7,B,B1,Northwestern Mutual Life Insurance,10,MORTGAGE,150000.0,Not Verified,Fully Paid,debt_consolidation,NY,4.8,0,INDIVIDUAL,36,767,Good-Loan
2007,Sep,5000.0,36,7.43,A,A2,Revere Public Schools,10,MORTGAGE,65000.0,Not Verified,Fully Paid,other,MA,0.28,1,INDIVIDUAL,13,802,Good-Loan
2007,Sep,4800.0,36,11.22,C,C4,University of Nebraska-Lincoln,5,RENT,30000.0,Not Verified,Fully Paid,debt_consolidation,NE,12.36,0,INDIVIDUAL,5,682,Good-Loan
2007,Aug,3175.0,36,11.54,C,C5,Tripolitan Films,1,OWN,15000.0,Not Verified,Charged Off,small_business,MA,12.24,3,INDIVIDUAL,3,672,Defaulted-Loan
2007,Sep,20000.0,36,9.64,B,B4,UDFI,1,RENT,96000.0,Not Verified,Charged Off,small_business,NY,2.86,0,INDIVIDUAL,6,737,Defaulted-Loan
2007,Aug,18500.0,36,15.33,F,F2,Goldman Sachs & Co.,1,RENT,90000.0,Not Verified,Fully Paid,credit_card,NY,5.24,0,INDIVIDUAL,5,662,Good-Loan
2007,Aug,4000.0,36,7.75,A,A3,Nestle Waters North America,1,OWN,61800.0,Not Verified,Fully Paid,other,CT,3.46,0,INDIVIDUAL,7,747,Good-Loan
2007,Aug,12750.0,36,15.33,F,F2,PerTrac Financial Solutions,1,RENT,60000.0,Not Verified,Fully Paid,credit_card,NY,19.52,2,INDIVIDUAL,7,667,Good-Loan
2007,Aug,5400.0,36,12.17,D,D2,Citizens Financial Group,1,MORTGAGE,35000.0,Not Verified,Fully Paid,debt_consolidation,MA,7.1,2,INDIVIDUAL,8,662,Good-Loan
2007,Aug,3000.0,36,8.7,B,B1,Fleurissima,5,MORTGAGE,62000.0,Not Verified,Fully Paid,home_improvement,FL,12.23,0,INDIVIDUAL,7,737,Good-Loan
2007,Aug,4000.0,36,9.64,B,B4,Unknown,1,NONE,100000.0,Not Verified,Fully Paid,other,CA,15.0,1,INDIVIDUAL,8,722,Good-Loan
2007,Aug,2800.0,36,8.7,B,B1,Unknown,1,NONE,120000.0,Not Verified,Fully Paid,other,MA,15.0,1,INDIVIDUAL,8,742,Good-Loan
2007,Aug,3000.0,36,7.75,A,A3,Impress,9,OWN,50000.0,Not Verified,Fully Paid,vacation,WA,5.35,0,INDIVIDUAL,23,762,Good-Loan
2007,Aug,3000.0,36,7.75,A,A3,Impress,10,OWN,125000.0,Not Verified,Fully Paid,home_improvement,WA,2.14,0,INDIVIDUAL,23,762,Good-Loan
2007,Aug,4000.0,36,10.91,C,C3,Starbucks,1,RENT,18000.0,Not Verified,Fully Paid,car,VA,18.0,1,INDIVIDUAL,6,707,Good-Loan
2007,Aug,2000.0,36,8.7,B,B1,North Greenwich Financial LLC,1,RENT,70000.0,Not Verified,Fully Paid,credit_card,NY,6.07,1,INDIVIDUAL,7,712,Good-Loan
2007,Aug,4000.0,36,7.43,A,A2,Community Environmental Center,1,RENT,40000.0,Not Verified,Fully Paid,educational,NJ,3.45,0,INDIVIDUAL,5,772,Good-Loan
2007,Aug,15450.0,36,11.22,C,C4,ARIN,2,MORTGAGE,40000.0,Not Verified,Charged Off,debt_consolidation,VA,13.5,3,INDIVIDUAL,15,712,Defaulted-Loan
2007,Aug,2500.0,36,12.8,D,D4,Nebraska Occupational Therapy,1,MORTGAGE,32000.0,Not Verified,Charged Off,home_improvement,NE,20.0,1,INDIVIDUAL,15,682,Defaulted-Loan
2007,Aug,2500.0,36,9.64,B,B4,AMZ Marketing,1,MORTGAGE,75000.0,Not Verified,Charged Off,home_improvement,NE,20.0,3,INDIVIDUAL,13,772,Defaulted-Loan
2007,Aug,6500.0,36,15.01,F,F1,Universal Advertising,9,MORTGAGE,213000.0,Not Verified,Charged Off,small_business,GA,6.45,0,INDIVIDUAL,17,677,Defaulted-Loan
2007,Aug,8000.0,36,9.96,B,B5,Inglis Farm,3,RENT,48000.0,Not Verified,Fully Paid,debt_consolidation,MD,15.13,3,INDIVIDUAL,7,722,Good-Loan
2007,Aug,7500.0,36,8.07,A,A4,Alliance Financial,1,MORTGAGE,150000.0,Not Verified,Fully Paid,home_improvement,MA,2.72,4,INDIVIDUAL,14,757,Good-Loan
2007,Aug,5000.0,36,7.43,A,A2,Unknown,1,MORTGAGE,70000.0,Not Verified,Fully Paid,credit_card,AZ,4.56,0,INDIVIDUAL,27,812,Good-Loan
2007,Aug,5000.0,36,7.75,A,A3,Otolaryngology/ENT Practice,1,MORTGAGE,225000.0,Not Verified,Fully Paid,home_improvement,WI,6.48,1,INDIVIDUAL,15,752,Good-Loan
2007,Aug,10000.0,36,13.75,E,E2,Unknown,1,RENT,35000.0,Not Verified,Fully Paid,debt_consolidation,NY,17.38,0,INDIVIDUAL,7,707,Good-Loan
2007,Aug,5000.0,36,9.64,B,B4,MasterCard International,3,MORTGAGE,130000.0,Not Verified,Fully Paid,debt_consolidation,CT,8.55,0,INDIVIDUAL,16,712,Good-Loan
2007,Aug,5000.0,36,7.43,A,A2,Rail Europe Group,4,RENT,200000.0,Not Verified,Fully Paid,house,NY,0.28,0,INDIVIDUAL,12,772,Good-Loan
2007,Aug,3500.0,36,9.96,B,B5,Aramis Designer Fragrances/Estee Lauder,1,RENT,78000.0,Not Verified,Fully Paid,other,NJ,11.06,0,INDIVIDUAL,14,702,Good-Loan
2007,Aug,1000.0,36,10.59,C,C2,Invision Power Services,2,MORTGAGE,33990.0,Not Verified,Charged Off,wedding,VA,14.47,1,INDIVIDUAL,3,687,Defaulted-Loan
2007,Aug,3500.0,36,8.07,A,A4,Verizon,5,RENT,98000.0,Not Verified,Fully Paid,credit_card,NJ,8.52,0,INDIVIDUAL,14,752,Good-Loan
2007,Aug,3000.0,36,11.86,D,D1,Fairfield Manufacturing,2,MORTGAGE,36153.0,Not Verified,Fully Paid,debt_consolidation,IN,7.47,2,INDIVIDUAL,7,667,Good-Loan
2007,Jul,3500.0,36,10.28,C,C1,The Dartmouth Company,1,RENT,20000.0,Not Verified,Fully Paid,moving,MA,1.5,0,INDIVIDUAL,4,682,Good-Loan
2007,Jul,5750.0,36,7.43,A,A2,FDA,10,MORTGAGE,125000.0,Not Verified,Fully Paid,debt_consolidation,MA,0.27,0,INDIVIDUAL,20,792,Good-Loan
2007,Jul,5000.0,36,7.43,A,A2,Norman G. Olson Insurance,6,RENT,40000.0,Not Verified,Fully Paid,car,WI,2.55,2,INDIVIDUAL,22,772,Good-Loan
2007,Aug,12000.0,36,11.86,D,D1,Panavision International,1,RENT,65000.0,Not Verified,Fully Paid,debt_consolidation,NY,7.14,0,INDIVIDUAL,24,682,Good-Loan
2007,Aug,5000.0,36,7.43,A,A2,Self-Employed,1,OWN,45000.0,Not Verified,Fully Paid,credit_card,WI,1.12,1,INDIVIDUAL,16,782,Good-Loan
2007,Aug,6400.0,36,9.64,B,B4,"Stratagem, Inc.",1,RENT,60000.0,Not Verified,Fully Paid,moving,WI,7.72,0,INDIVIDUAL,6,712,Good-Loan
2007,Aug,12000.0,36,12.49,D,D3,ISO MERCHANT SERVICES,9,OWN,75000.0,Not Verified,Fully Paid,credit_card,FL,15.0,3,INDIVIDUAL,12,682,Good-Loan
2007,Aug,20000.0,36,13.43,E,E1,Auto motors of miami,6,MORTGAGE,145000.0,Not Verified,Charged Off,credit_card,FL,10.15,0,INDIVIDUAL,11,682,Defaulted-Loan
