IssuedYear,IssuedMonth,LoanAmt,Term,IntRate,Grade,SubGrade,EmpTitle,EmpLength,HomeStatus,AnnualInc,VerificationStatus,LoanStatus,Purpose,State,DTI,NoOfInqs,AppType,CreditHistory,FICO,DefaultStatus
2007,Jun,7500.0,36,13.75,E,E2,Evergreen Center,1,OWN,22000.0,Not Verified,Fully Paid,debt_consolidation,MA,14.29,0,INDIVIDUAL,4,662,Good-Loan
2007,Jun,6000.0,36,10.59,C,C2,Yale University,1,RENT,20000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CT,12.9,4,INDIVIDUAL,11,697,Defaulted-Loan
2007,Jun,4400.0,36,9.64,B,B4,Brick Township board of education,2,MORTGAGE,30000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NJ,3.72,0,INDIVIDUAL,3,697,Defaulted-Loan
2007,Jun,1200.0,36,9.01,B,B2,Classic Components,1,RENT,36000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,TX,3.27,0,INDIVIDUAL,0,707,Defaulted-Loan
2007,Jun,5000.0,36,11.22,C,C4,Compensation Solutions,1,RENT,28000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,NJ,3.51,0,INDIVIDUAL,0,672,Defaulted-Loan
2007,Jun,1400.0,36,10.91,C,C3,"Stanford University Libraries, LOCKSS Project",1,RENT,40000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,MO,8.61,0,INDIVIDUAL,0,672,Defaulted-Loan
2007,Jun,1000.0,36,14.07,E,E3,Macy's,10,RENT,25000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,NJ,16.27,0,INDIVIDUAL,0,642,Defaulted-Loan
2007,Jun,5000.0,36,7.75,A,A3,Diamond Management and Technology Consultants,10,MORTGAGE,300000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,LA,5.38,0,INDIVIDUAL,0,757,Defaulted-Loan
2007,Jun,2500.0,36,7.43,A,A2,U.S. Bank,9,MORTGAGE,66624.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,OH,10.36,0,INDIVIDUAL,0,787,Defaulted-Loan
2007,Jun,3000.0,36,7.43,A,A2,NC,1,MORTGAGE,80000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,NJ,0.39,0,INDIVIDUAL,0,797,Defaulted-Loan
2007,Jun,2600.0,36,8.38,A,A5,College Pro Painters,3,MORTGAGE,6500.0,Not Verified,Does not meet the credit policy. Status:Charged Off,other,CO,6.46,0,INDIVIDUAL,0,722,Defaulted-Loan
2007,Jun,1000.0,36,7.12,A,A1,Mana Products,6,RENT,50000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,NY,1.1,0,INDIVIDUAL,0,772,Defaulted-Loan
2007,Jun,6450.0,36,11.22,C,C4,Apto Solutions,2,RENT,32000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,GA,10.0,0,INDIVIDUAL,0,687,Defaulted-Loan
2007,Jun,1275.0,36,12.49,D,D3,Infinitely law group,1,RENT,40000.0,Not Verified,Does not meet the credit policy. Status:Charged Off,other,MA,10.0,0,INDIVIDUAL,0,707,Defaulted-Loan
2007,Jun,10500.0,36,11.22,C,C4,Town of Plainville,3,RENT,60000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,CT,19.5,0,INDIVIDUAL,0,742,Defaulted-Loan
2007,Jun,3000.0,36,9.01,B,B2,Tanks Tavern,1,RENT,35000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,KS,10.0,0,INDIVIDUAL,0,717,Defaulted-Loan
2007,Jun,3000.0,36,9.33,B,B3,Unknown,1,OWN,20000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,MA,10.0,0,INDIVIDUAL,0,712,Defaulted-Loan
2007,Jun,2000.0,36,9.96,B,B5,Unknown,1,RENT,6000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,FL,10.0,0,INDIVIDUAL,0,687,Defaulted-Loan
2007,Jun,6500.0,36,9.64,B,B4,Air Force,1,RENT,20000.0,Not Verified,Does not meet the credit policy. Status:Charged Off,other,CT,10.0,0,INDIVIDUAL,0,712,Defaulted-Loan
2007,Jun,3500.0,36,10.28,C,C1,Unknown,1,RENT,180000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,NY,10.0,0,INDIVIDUAL,0,687,Defaulted-Loan
2007,Jun,1000.0,36,9.64,B,B4,Halping hands company inc.,1,RENT,12000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,MA,10.0,0,INDIVIDUAL,0,697,Defaulted-Loan
2007,Jun,2525.0,36,9.33,B,B3,Unknown,1,RENT,110000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,NY,10.0,0,INDIVIDUAL,0,712,Defaulted-Loan
2007,Jun,6500.0,36,8.38,A,A5,Unknown,1,NONE,,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,NY,4.0,0,INDIVIDUAL,0,742,Defaulted-Loan
2007,Jun,5000.0,36,7.75,A,A3,Homemaker,10,MORTGAGE,70000.0,Not Verified,Does not meet the credit policy. Status:Fully Paid,other,CT,8.81,0,INDIVIDUAL,0,772,Defaulted-Loan
